Root,Serial,Word,Guideword,Level,part_of_speech,Topic
-,000000,off limits,-,C2,phrase,-
-,000000,the upper limit,-,C2,phrase,-
-,000000,line,ROW,C2,noun,-
-,000000,line,BORDER,C2,noun,-
-,000000,line,APPROACH TO SUBJECT,C2,noun,-
-,000000,line,MILITARY,C2,noun,-
-,000000,(be) on the line,IDIOM,C2,phrase,work
-,000000,the bottom line,IDIOM,C2,phrase,-
-,000000,along the lines of sth,-,C2,phrase,-
-,000000,draw the line (at sth),IDIOM,C2,phrase,-
-,000000,be in line with sth,-,C2,phrase,-
-,000000,(be) out of line,IDIOM,C2,phrase,-
-,000000,"sb's line of reasoning/thinking, etc.",-,C2,phrase,-
-,000000,toe the line,-,C2,phrase,-
-,000000,read between the lines,IDIOM,C2,phrase,-
-,000000,line,-,C2,verb,-
-,000000,linen,CLOTH,C2,noun,-
-,000000,linen,SHEETS ETC.,C2,noun,-
-,000000,linger,-,C2,verb,-
-,000000,listen in,-,C2,phrasal verb,people: actions
-,000000,literal,-,C2,adjective,-
-,000000,literate,-,C2,adjective,-
-,000000,little more/better,-,C2,phrase,-
-,000000,live,STAY ALIVE,C2,verb,-
-,000000,live through sth,-,C2,phrasal verb,-
-,000000,loathe,-,C2,verb,-
-,000000,loathing,-,C2,noun,-
-,000000,lobby,-,C2,verb,communication
-,000000,local,-,C2,noun,-
-,000000,loft,-,C2,noun,buildings
-,000000,logically,-,C2,adverb,-
-,000000,long before,-,C2,phrase,-
-,000000,long for sth; long to do sth,-,C2,phrase,-
-,000000,longevity,-,C2,noun,body and health
-,000000,longing,-,C2,noun,-
-,000000,long-lasting,-,C2,adjective,-
-,000000,long-running,-,C2,adjective,-
-,000000,be looking to do sth,-,C2,phrase,-
-,000000,look ahead,-,C2,phrasal verb,-
-,000000,look over sth or look sth over,-,C2,phrasal verb,people: actions
-,000000,sb's looks,-,C2,phrase,people: appearance
-,000000,loom,APPEAR,C2,verb,-
-,000000,loom large,-,C2,phrase,-
-,000000,loom,WORRY,C2,verb,-
-,000000,loose,NOT EXACT,C2,adjective,-
-,000000,loosen up,-,C2,phrasal verb,-
-,000000,loosen,-,C2,verb,-
-,000000,lose count,-,C2,phrase,-
-,000000,lose your cool,IDIOM,C2,phrase,-
-,000000,lose face,IDIOM,C2,phrase,-
-,000000,lose sight of sth,IDIOM,C2,phrase,-
-,000000,lose heart,IDIOM,C2,phrase,-
-,000000,lose sleep over something,IDIOM,C2,phrase,-
-,000000,loss,DISADVANTAGE,C2,noun,-
-,000000,at a loss for words,-,C2,phrase,-
-,000000,at a loss,-,C2,phrase,-
-,000000,be lost for words,IDIOM,C2,phrase,-
-,000000,a labour of love,IDIOM,C2,phrase,-
-,000000,a stroke of luck,-,C2,phrase,-
-,000000,lucrative,-,C2,adjective,money
-,000000,lump,PIECE,C2,noun,-
-,000000,bring a lump to your throat,IDIOM,C2,phrase,-
-,000000,lure,-,C2,verb,-
-,000000,lure,-,C2,noun,-
-,000000,mainstream,-,C2,adjective,-
-,000000,maintain,SAY SOMETHING IS TRUE,C2,verb,communication
-,000000,make light of sth,-,C2,phrase,-
-,000000,make do (with),-,C2,phrase,-
-,000000,make your blood run cold,IDIOM,C2,phrase,-
-,000000,make allowances for sb/sth,-,C2,phrase,-
-,000000,make your blood boil,IDIOM,C2,phrase,-
-,000000,make sb's day,IDIOM,C2,phrase,-
-,000000,"make a bad/good, etc. job of sth",IDIOM,C2,phrase,-
-,000000,make a name for yourself,-,C2,phrase,-
-,000000,make a nonsense of sth,-,C2,phrase,-
-,000000,make waves,-,C2,phrase,-
-,000000,make your way,-,C2,phrase,work
-,000000,make a go of sth,-,C2,phrase,-
-,000000,make way for sth,-,C2,phrase,-
-,000000,make your presence felt,-,C2,phrase,-
-,000000,make sth public,-,C2,phrase,communication
-,000000,make sense of sth,-,C2,phrase,-
-,000000,make a run for it,-,C2,phrase,-
-,000000,make a splash,IDIOM,C2,phrase,-
-,000000,make a start,-,C2,phrase,people: actions
-,000000,make of sb/sth,-,C2,phrasal verb,-
-,000000,malicious,-,C2,adjective,people: personality
-,000000,"march off/up/down, etc.",-,C2,phrase,people: actions
-,000000,margin,OUTER PART,C2,noun,communication
-,000000,margin,DIFFERENCE,C2,noun,-
-,000000,margin,PROFIT,C2,noun,-
-,000000,margin of error,-,C2,phrase,-
-,000000,marginal,-,C2,adjective,describing things
-,000000,leave/make your mark,IDIOM,C2,phrase,-
-,000000,a mark of sth,-,C2,phrase,-
-,000000,mark,REPRESENT,C2,verb,-
-,000000,market,BUSINESS,C2,noun,-
-,000000,a gap in the market,-,C2,phrase,-
-,000000,massacre,-,C2,noun,crime
-,000000,master,SKILLED PERSON,C2,noun,people: personality
-,000000,masterpiece,-,C2,noun,arts and media
-,000000,be no match for sb/sth,-,C2,phrase,-
-,000000,match,SUITABLE,C2,noun,-
-,000000,strike a match,-,C2,phrase,-
-,000000,materialist,-,C2,noun,people: personality
-,000000,materialism,-,C2,noun,-
-,000000,materialist,-,C2,adjective,-
-,000000,materialistic,-,C2,adjective,-
-,000000,be no laughing matter,-,C2,phrase,-
-,000000,"a matter of confidence/luck/waiting, etc.",-,C2,phrase,-
-,000000,matter,TYPE OF THING,C2,noun,-
-,000000,a matter of life and/or death,-,C2,phrase,-
-,000000,a matter of days/weeks/feet etc.,-,C2,phrase,-
-,000000,maximize,-,C2,verb,-
-,000000,be meant to do sth,-,C2,phrase,-
-,000000,be meant to do sth,-,C2,phrase,-
-,000000,mean well,-,C2,phrase,-
-,000000,mean,AVERAGE,C2,adjective,-
-,000000,be no mean feat,-,C2,phrase,-
-,000000,by all means,-,C2,phrase,-
-,000000,a means to an end,-,C2,phrase,-
-,000000,means,MONEY,C2,noun,money
-,000000,measure,JUDGE,C2,verb,-
-,000000,a measure of sth,-,C2,phrase,-
-,000000,measure,AMOUNT,C2,noun,describing things
-,000000,measurement,PROCESS,C2,noun,describing things
-,000000,mechanical,BEHAVIOUR,C2,adjective,people: personality
-,000000,medication,-,C2,noun,-
-,000000,medically,-,C2,adverb,body and health
-,000000,mediocre,-,C2,adjective,describing things
-,000000,mediocrity,-,C2,noun,-
-,000000,medium,-,C2,noun,-
-,000000,meet,ACHIEVE,C2,verb,-
-,000000,melody,-,C2,noun,arts and media
-,000000,memorial,-,C2,noun,-
-,000000,memory,MIND,C2,noun,-
-,000000,a stroll/trip/walk down memory lane,IDIOM,C2,phrase,-
-,000000,in memory of sb,-,C2,phrase,-
-,000000,merciful,-,C2,adjective,-
-,000000,merciless,-,C2,adjective,people: personality
-,000000,mercy,KINDNESS,C2,noun,people: personality
-,000000,be at the mercy of sb/sth ,-,C2,phrase,-
-,000000,the merest,-,C2,phrase,-
-,000000,merely,NOT LARGE,C2,adverb,describing things
-,000000,merger,-,C2,noun,-
-,000000,merge,-,C2,verb,people: actions
-,000000,merit,-,C2,verb,-
-,000000,metaphor,-,C2,noun,communication
-,000000,meticulous,-,C2,adjective,-
-,000000,burn the midnight oil,IDIOM,C2,phrase,-
-,000000,mighty,-,C2,adjective,-
-,000000,millennium,-,C2,noun,-
-,000000,blow your mind,IDIOM,C2,phrase,-
-,000000,have sth on your mind,-,C2,phrase,-
-,000000,spring to mind,-,C2,phrase,-
-,000000,in your mind's eye,-,C2,phrase,-
-,000000,speak your mind,-,C2,phrase,-
-,000000,cast your mind back,-,C2,phrase,-
-,000000,frame of mind,-,C2,phrase,people: personality
-,000000,peace of mind,-,C2,phrase,-
-,000000,presence of mind,-,C2,phrase,-
-,000000,slip your mind,IDIOM,C2,phrase,-
-,000000,mind your own business,-,C2,phrase,communication
-,000000,mind you,-,C2,phrase,communication
-,000000,mingle,MIX,C2,verb,-
-,000000,miniature,-,C2,adjective,-
-,000000,in miniature,-,C2,phrase,-
-,000000,the minute (that),-,C2,phrase,-
-,000000,minute,SMALL,C2,adjective,describing things
-,000000,minute,EXACT,C2,adjective,-
-,000000,miserable,NOT ENOUGH,C2,adjective,-
-,000000,mishap,-,C2,noun,-
-,000000,misinterpret,-,C2,verb,communication
-,000000,misinterpretation,-,C2,noun,communication
-,000000,misplace,-,C2,verb,-
-,000000,miss the boat,IDIOM,C2,phrase,-
-,000000,missile,-,C2,noun,-
-,000000,mission,JOB,C2,noun,work
-,000000,be misunderstood,-,C2,phrase,-
-,000000,moan,COMPLAIN,C2,verb,communication
-,000000,moan,SOUND,C2,verb,-
-,000000,model,EXAMPLE,C2,noun,-
-,000000,moderate,LESS EXTREME,C2,verb,-
-,000000,moderately,-,C2,adverb,describing things
-,000000,modestly,NOT PROUDLY,C2,adverb,-
-,000000,the moment (that),-,C2,phrase,-
-,000000,on the spur of the moment,IDIOM,C2,phrase,-
-,000000,momentum,-,C2,noun,-
-,000000,monetary,-,C2,adjective,money
-,000000,monopoly,-,C2,noun,-
-,000000,monster,PERSON,C2,noun,people: personality
-,000000,be in the mood for sth/to do sth,-,C2,phrase,-
-,000000,morals,-,C2,phrase,-
-,000000,morale,-,C2,noun,-
-,000000,mortality,-,C2,noun,body and health
-,000000,motion,MOVEMENT,C2,noun,-
-,000000,motion,SUGGESTION,C2,noun,communication
-,000000,go through the motions,IDIOM,C2,phrase,-
-,000000,"mount a campaign/challenge/protest, etc.",-,C2,phrase,-
-,000000,mount,INCREASE,C2,verb,-
-,000000,mount,RIDE,C2,verb,people: actions
-,000000,"mount sth on/to, etc.",-,C2,phrase,people: actions
-,000000,mount up,-,C2,phrasal verb,-
-,000000,mountain,PILE,C2,noun,describing things
-,000000,get moving,-,C2,phrase,-
-,000000,move,CHANGE OF POSITION,C2,noun,people: actions
-,000000,get a move on,-,C2,phrase,people: actions
-,000000,not be up to much,-,C2,phrase,-
-,000000,muddle,-,C2,noun,-
-,000000,get sb/sth muddled up,-,C2,phrase,-
-,000000,muddled,-,C2,adjective,-
-,000000,muddle sth up,-,C2,phrasal verb,people: actions
-,000000,murmur,-,C2,verb,-
-,000000,murmur,-,C2,noun,-
-,000000,pull a muscle,-,C2,phrase,body and health
-,000000,musically,-,C2,adverb,arts and media
-,000000,the naked eye,-,C2,phrase,-
-,000000,in the name of sth,-,C2,phrase,-
-,000000,make a name for yourself,-,C2,phrase,-
-,000000,call sb names,-,C2,phrase,-
-,000000,as the/its name implies,-,C2,phrase,-
-,000000,you name it,-,C2,phrase,communication
-,000000,narrative,-,C2,noun,arts and media
-,000000,narrator,-,C2,noun,arts and media
-,000000,a narrow escape,-,C2,phrase,-
-,000000,narrow,LIMITED,C2,adjective,-
-,000000,narrow,BECOME LESS,C2,verb,-
-,000000,narrow sth down,-,C2,phrasal verb,-
-,000000,native,ANIMALS AND PLANTS,C2,adjective,"animals, natural world"
-,000000,naturally,FROM BIRTH,C2,adverb,people: personality
-,000000,naval,-,C2,adjective,-
-,000000,near,CONDITION,C2,preposition,-
-,000000,near,CHARACTERISTIC,C2,adjective,-
-,000000,neck and neck,IDIOM,C2,phrase,-
-,000000,neck,PART OF CLOTHING,C2,noun,clothes
-,000000,There needs to be sth,-,C2,phrase,-
-,000000,needle,MEDICAL,C2,noun,body and health
-,000000,thread a needle,-,C2,phrase,people: actions
-,000000,needless,-,C2,adjective,-
-,000000,neglect to do sth,-,C2,phrase,-
-,000000,negligence,-,C2,noun,-
-,000000,negligent,-,C2,adjective,-
-,000000,negligible,-,C2,adjective,describing things
-,000000,nerve,PART OF THE BODY,C2,noun,body and health
-,000000,nerve,RUDENESS,C2,noun,people: personality
-,000000,nerve,BEING BRAVE,C2,noun,people: personality
-,000000,hit/strike/touch a (raw) nerve,IDIOM,C2,phrase,communication
-,000000,nest,BIRDS,C2,noun,animals
-,000000,a nest egg,IDIOM,C2,phrase,-
-,000000,nest,-,C2,verb,animals
-,000000,turn over a new leaf,IDIOM,C2,phrase,-
-,000000,break new ground,IDIOM,C2,phrase,-
-,000000,be news to sb,IDIOM,C2,phrase,-
-,000000,break the news to sb,-,C2,phrase,-
-,000000,the next thing I knew,-,C2,phrase,communication
-,000000,be on cloud nine,IDIOM,C2,phrase,-
-,000000,be no mean feat,-,C2,phrase,-
-,000000,"none too clean/clever/pleased, etc.",-,C2,phrase,-
-,000000,"none the happier/poorer/wiser, etc.",-,C2,phrase,-
-,000000,make a nonsense of sth,-,C2,phrase,-
-,000000,normality,-,C2,noun,-
-,000000,poke/stick your nose into sth,IDIOM,C2,phrase,-
-,000000,turn your nose up at sth,IDIOM,C2,phrase,-
-,000000,under your nose,IDIOM,C2,phrase,-
-,000000,nostalgia,-,C2,noun,-
-,000000,nostalgic,-,C2,adjective,-
-,000000,nosy,-,C2,adjective,people: personality
-,000000,nostril,-,C2,noun,body and health
-,000000,not least,-,C2,phrase,-
-,000000,not in the least,-,C2,phrase,-
-,000000,note,MUSIC,C2,noun,arts and media
-,000000,sb/sth of note,-,C2,phrase,-
-,000000,be nothing if not sth,-,C2,phrase,-
-,000000,to say nothing of sth,-,C2,phrase,-
-,000000,"nothing ventured, nothing gained",-,C2,phrase,-
-,000000,hand/give in your notice,-,C2,phrase,work
-,000000,novelty,QUALITY,C2,noun,-
-,000000,novelty,NEW THING,C2,noun,-
-,000000,get you nowhere,-,C2,phrase,-
-,000000,number,BE AN AMOUNT,C2,verb,-
-,000000,nurse,-,C2,verb,-
-,000000,obligatory,EXPECTED,C2,adjective,-
-,000000,obscene,SEX,C2,adjective,-
-,000000,obscene,TOO LARGE,C2,adjective,-
-,000000,observant,-,C2,adjective,people: personality
-,000000,observe,OBEY,C2,verb,-
-,000000,observer,-,C2,noun,people: actions
-,000000,obsessive,-,C2,adjective,people: personality
-,000000,on occasion(s),-,C2,phrase,-
-,000000,occupation,CONTROL,C2,noun,-
-,000000,a drop in the ocean,IDIOM,C2,phrase,-
-,000000,the odd,-,C2,phrase,-
-,000000,oddly,-,C2,adverb,-
-,000000,against all (the) odds,-,C2,phrase,-
-,000000,odds and ends,-,C2,phrase,-
-,000000,be at odds with sb/sth,IDIOM,C2,phrase,-
-,000000,odour,-,C2,noun,-
-,000000,of your own accord,-,C2,phrase,-
-,000000,off limits,-,C2,phrase,-
-,000000,off the beaten track,IDIOM,C2,phrase,-
-,000000,off,STOPPED,C2,adjective,-
-,000000,offer,PAYMENT,C2,noun,money
-,000000,official,NOT TRUE,C2,adjective,-
-,000000,official,KNOWN,C2,adjective,-
-,000000,official,JOB/DUTIES,C2,adjective,-
-,000000,official,-,C2,noun,work
-,000000,off-putting,-,C2,adjective,describing things
-,000000,offset,-,C2,verb,-
-,000000,offspring,-,C2,noun,-
-,000000,every so often,-,C2,phrase,-
-,000000,burn the midnight oil,IDIOM,C2,phrase,-
-,000000,omission,-,C2,noun,-
-,000000,have/carry sth on you,-,C2,phrase,-
-,000000,be on the verge of sth/doing sth,-,C2,phrase,-
-,000000,on no account; not on any account,-,C2,phrase,-
-,000000,be on the brink of sth,-,C2,phrase,-
-,000000,be on the cards,IDIOM,C2,phrase,-
-,000000,on the dot,-,C2,phrase,-
-,000000,be on cloud nine,IDIOM,C2,phrase,-
-,000000,on occasion(s),-,C2,phrase,-
-,000000,be on the verge of sth/doing sth,-,C2,phrase,-
-,000000,be on the same wavelength,IDIOM,C2,phrase,-
-,000000,(be) on the line,IDIOM,C2,phrase,work
-,000000,be on edge,-,C2,phrase,people: personality
-,000000,on the face of it,IDIOM,C2,phrase,-
-,000000,be on (your) guard,IDIOM,C2,phrase,-
-,000000,be on (good) form,-,C2,phrase,-
-,000000,on impulse,-,C2,phrase,-
-,000000,on the part of sb; on sb's part,-,C2,phrase,-
-,000000,on hand or to hand,-,C2,phrase,-
-,000000,on the side,-,C2,phrase,-
-,000000,on principle,-,C2,phrase,-
-,000000,on the spur of the moment,IDIOM,C2,phrase,-
-,000000,on the spot,IDIOM,C2,phrase,-
-,000000,on the threshold of sth,-,C2,phrase,-
-,000000,on,PERFORMING,C2,adverb,arts and media
-,000000,once and for all,-,C2,phrase,-
-,000000,(all) in one,-,C2,phrase,-
-,000000,one of a kind,-,C2,phrase,-
-,000000,ongoing,-,C2,adjective,-
-,000000,be only human,-,C2,phrase,people: personality
-,000000,only so much/many,-,C2,phrase,-
-,000000,only,-,C2,conjunction,communication
-,000000,"from the 1870s/March/6.30 pm, etc. onwards",-,C2,phrase,-
-,000000,open,HONEST,C2,adjective,people: personality
-,000000,open,NOT SECRET,C2,adjective,-
-,000000,"open to abuse/criticism, etc.",-,C2,phrase,-
-,000000,keep your eyes open (for sb/sth),IDIOM,C2,phrase,-
-,000000,open your heart,IDIOM,C2,phrase,-
-,000000,open up,-,C2,phrasal verb,people: personality
-,000000,opening,HOLE,C2,noun,-
-,000000,openness,-,C2,noun,people: personality
-,000000,in my humble opinion,-,C2,phrase,-
-,000000,as opposed to,-,C2,phrase,-
-,000000,optimism,-,C2,noun,people: personality
-,000000,or else,-,C2,phrase,-
-,000000,ordeal,-,C2,noun,-
-,000000,order,CORRECT BEHAVIOUR,C2,noun,-
-,000000,economic/political/social order,-,C2,phrase,-
-,000000,law and order,-,C2,phrase,-
-,000000,out of the ordinary,-,C2,phrase,describing things
-,000000,organ,MUSIC,C2,noun,arts and media
-,000000,orientation,BELIEFS,C2,noun,people: personality
-,000000,orientation,TRAINING,C2,noun,education
-,000000,"originate from/in/with, etc.",-,C2,phrase,-
-,000000,ornament,-,C2,noun,-
-,000000,orphan,-,C2,noun,relationships
-,000000,orthodox,RELIGION,C2,adjective,-
-,000000,orthodox,IDEA,C2,adjective,-
-,000000,"every other day/week, etc.",-,C2,phrase,-
-,000000,out,FAR AWAY,C2,adverb,-
-,000000,down and out,IDIOM,C2,phrase,-
-,000000,the ins and outs of sth,IDIOM,C2,phrase,-
-,000000,outbreak,-,C2,noun,-
-,000000,outgoing,LEAVING A PLACE,C2,adjective,-
-,000000,outgoings,-,C2,noun,money
-,000000,outlet,SHOP,C2,noun,-
-,000000,outlet,EXPRESS,C2,noun,-
-,000000,outline,SHAPE,C2,noun,describing things
-,000000,outlook,THINKING,C2,noun,-
-,000000,out of a job,-,C2,phrase,work
-,000000,out of your depth,IDIOM,C2,phrase,-
-,000000,out of the ordinary,-,C2,phrase,describing things
-,000000,be out of this world,-,C2,phrase,-
-,000000,(be) out of line,IDIOM,C2,phrase,-
-,000000,out of place,-,C2,phrase,-
-,000000,get out of hand,IDIOM,C2,phrase,-
-,000000,be out of the question,-,C2,phrase,-
-,000000,out of place,-,C2,phrase,-
-,000000,out of proportion,-,C2,phrase,describing things
-,000000,out of season,-,C2,phrase,travel
-,000000,out of shape,-,C2,phrase,body and health
-,000000,be/get out of touch,-,C2,phrase,-
-,000000,output,-,C2,noun,-
-,000000,outrage,FEELING,C2,noun,people: personality
-,000000,outrage,THING CAUSING SHOCK,C2,noun,"crime, people: personality"
-,000000,at/from the outset,-,C2,phrase,-
-,000000,over,CONTROL,C2,preposition,-
-,000000,over,ABOUT,C2,preposition,-
-,000000,over the top,-,C2,phrase,describing things
-,000000,get sth over (and done) with,-,C2,phrase,-
-,000000,overboard,-,C2,adverb,-
-,000000,go overboard,-,C2,phrase,-
-,000000,"be overcome by excitement/fear/sadness, etc.",-,C2,phrase,-
-,000000,overflow,TOO MANY PEOPLE,C2,verb,-
-,000000,overflow,CONTENTS,C2,verb,-
-,000000,"overflow with confidence/happiness/love, etc.",-,C2,phrase,-
-,000000,overhear,-,C2,verb,-
-,000000,overlap,-,C2,verb,-
-,000000,overload,-,C2,verb,work
-,000000,overload,-,C2,noun,-
-,000000,overlook,NOT NOTICE,C2,verb,-
-,000000,overnight,SUDDENLY,C2,adjective,-
-,000000,"owe your existence/success, etc. to sb/sth",-,C2,phrase,-
-,000000,get your own back (on sb),IDIOM,C2,phrase,-
-,000000,hold your own,IDIOM,C2,phrase,-
-,000000,own up,-,C2,phrasal verb,communication
-,000000,pace yourself,-,C2,phrase,-
-,000000,"pace about/up and down, etc",-,C2,phrase,people: actions
-,000000,pack,ANIMALS,C2,noun,animals
-,000000,pact,-,C2,noun,-
-,000000,a sharp pain,-,C2,phrase,body and health
-,000000,palm,HAND,C2,noun,body and health
-,000000,panel,PIECE,C2,noun,-
-,000000,paper,WRITING,C2,noun,communication
-,000000,paradigm,-,C2,noun,-
-,000000,paradoxical,-,C2,adjective,-
-,000000,paradox,-,C2,noun,-
-,000000,parallel,-,C2,adjective,-
-,000000,parallel,-,C2,noun,-
-,000000,paramount,-,C2,adjective,-
-,000000,part and parcel,IDIOM,C2,phrase,-
-,000000,on the part of sb; on sb's part,-,C2,phrase,-
-,000000,the best/better part of sth,-,C2,phrase,-
-,000000,in part,-,C2,phrase,-
-,000000,part and parcel,IDIOM,C2,phrase,-
-,000000,part,SEPARATE,C2,verb,-
-,000000,part,LEAVE,C2,verb,relationships
-,000000,particle,-,C2,noun,-
-,000000,pass,GO AWAY,C2,verb,-
-,000000,pass,BE MORE THAN,C2,verb,-
-,000000,pass,SPORTS,C2,verb,"people: actions, shopping"
-,000000,pass,SPORTS,C2,noun,shopping
-,000000,passage,PROGRESS,C2,noun,-
-,000000,a passport to sth,-,C2,phrase,-
-,000000,pastime,-,C2,noun,-
-,000000,pat,-,C2,verb,people: actions
-,000000,patch,AREA,C2,noun,-
-,000000,patch,MATERIAL,C2,noun,-
-,000000,patch,LAND,C2,noun,-
-,000000,"a bad/rough, etc. patch",-,C2,phrase,-
-,000000,patch,-,C2,verb,-
-,000000,patch sth up,-,C2,phrasal verb,relationships
-,000000,cross sb's path,IDIOM,C2,phrase,-
-,000000,path,DIRECTION,C2,noun,travel
-,000000,pathetic,BAD,C2,adjective,describing things
-,000000,pathetic,SAD,C2,adjective,-
-,000000,pay sb a compliment,-,C2,phrase,communication
-,000000,pay the price,IDIOM,C2,phrase,-
-,000000,pay,SUFFER,C2,verb,-
